Ano;Distrito;Inscritos;Votantes;Brancos;Nulos;Partido;Votos;Mandatos;Percentual;Abstenção;Inscritos_totais;abstenção_totais;Sondagem;Cor
2009;Santarém;403829,0;246520,0;4867,0;3537,0;CDU;22722,0;1,0;0,09;0,3895435939469429;10813643;0,4016;0,0;#950B0B
2009;Setúbal;707628,0;419506,0;7313,0;6032,0;CDU;84183,0;4,0;0,2;0,40716591203287605;10813643;0,4016;0,0;#950B0B
2009; Totais;9519921,0;5681258,0;99086,0;76894,0;CDU;446279,0;15,0;0,08;0,4032242494449271;10813643;0,4016;3,0;#950B0B
2009;Viana do Castelo;256883,0;141483,0;2258,0;1744,0;CDU;5934,0;0,0;0,04;0,4492317514199071;10813643;0,4016;0,0;#950B0B
2009;Vila Real;236262,0;126124,0;1573,0;1754,0;CDU;3620,0;0,0;0,03;0,46616891417155526;10813643;0,4016;0,0;#950B0B
2009;Viseu;381538,0;215327,0;3395,0;3704,0;CDU;6146,0;0,0;0,03;0,43563419633168915;10813643;0,4016;0,0;#950B0B
2011;Açores;224959,0;90276,0;3250,0;898,0;CDU;2288,0;0,0;0,03;0,5987002075933837;10813643;0,4016;0,0;#950B0B
2011;Aveiro;651452,0;384336,0;11055,0;4705,0;CDU;15729,0;0,0;0,04;0,4100317444723479;10813643;0,4016;0,0;#950B0B
2011;Beja;135739,0;74868,0;1695,0;1013,0;CDU;19000,0;1,0;0,25;0,44844149433839947;10813643;0,4016;0,0;#950B0B
2011;Braga;774861,0;485388,0;12846,0;5243,0;CDU;23731,0;1,0;0,05;0,3735805518667219;10813643;0,4016;0,0;#950B0B
2011;Bragança;152840,0;75573,0;1436,0;1045,0;CDU;1956,0;0,0;0,03;0,5055417429992148;10813643;0,4016;0,0;#950B0B
2011;Castelo Branco;190614,0;110103,0;2943,0;1928,0;CDU;5384,0;0,0;0,05;0,42237716012464976;10813643;0,4016;0,0;#950B0B
2011;Coimbra;395464,0;226759,0;8155,0;3093,0;CDU;14138,0;0,0;0,06;0,4266001456516902;10813643;0,4016;0,0;#950B0B
2011;Europa;75053,0;18191,0;161,0;2410,0;CDU;803,0;0,0;0,04;0,7576246119408951;10813643;0,4016;0,0;#950B0B
2011;Évora;145931,0;86129,0;1866,0;1011,0;CDU;18967,0;1,0;0,22;0,40979641063242217;10813643;0,4016;0,0;#950B0B
2011;Faro;359505,0;200634,0;6026,0;2903,0;CDU;17255,0;1,0;0,09;0,44191596778904324;10813643;0,4016;0,0;#950B0B
2011;Fora da Europa;120058,0;15120,0;99,0;2536,0;CDU;127,0;0,0;0,01;0,8740608705792199;10813643;0,4016;0,0;#950B0B
2011;Guarda;172393,0;92872,0;2241,0;1700,0;CDU;3299,0;0,0;0,04;0,461277430058065;10813643;0,4016;0,0;#950B0B
2011;Leiria;424870,0;248754,0;8597,0;3906,0;CDU;12351,0;0,0;0,05;0,41451738178737024;10813643;0,4016;0,0;#950B0B
2011;Lisboa;1882740,0;1169467,0;31230,0;15531,0;CDU;111661,0;5,0;0,1;0,378848380551749;10813643;0,4016;0,0;#950B0B
2011;Madeira;255716,0;138851,0;1642,0;3031,0;CDU;5096,0;0,0;0,04;0,4570109027202052;10813643;0,4016;0,0;#950B0B
2011;Portalegre;106440,0;61608,0;1536,0;814,0;CDU;7910,0;0,0;0,13;0,42119503945885006;10813643;0,4016;0,0;#950B0B
2011;Porto;1570585,0;993502,0;24736,0;12296,0;CDU;61832,0;2,0;0,06;0,3674318804776564;10813643;0,4016;0,0;#950B0B
2011;Santarém;401375,0;236300,0;6999,0;3473,0;CDU;21347,0;1,0;0,09;0,41127374649641857;10813643;0,4016;0,0;#950B0B
2011;Setúbal;712135,0;419129,0;10866,0;5688,0;CDU;82159,0;4,0;0,2;0,4114472677231143;10813643;0,4016;0,0;#950B0B
2011; Totais;9624354,0;5585054,0;148618,0;79399,0;CDU;441147,0;16,0;0,08;0,4196957011348502;10813643;0,4016;3,0;#950B0B
2011;Viana do Castelo;257155,0;134903,0;4009,0;1688,0;CDU;6648,0;0,0;0,05;0,4754019949057961;10813643;0,4016;0,0;#950B0B
2011;Vila Real;235328,0;119551,0;2043,0;1477,0;CDU;3656,0;0,0;0,03;0,4919814046777264;10813643;0,4016;0,0;#950B0B
2011;Viseu;379141,0;202740,0;5187,0;3010,0;CDU;5810,0;0,0;0,03;0,46526490144827387;10813643;0,4016;0,0;#950B0B
2015;Açores;227040,0;93407,0;3036,0;1554,0;CDU;2321,0;0,0;0,02;0,5885879140239605;10813643;0,4016;0,0;#950B0B
2015;Aveiro;657457,0;368734,0;9159,0;6123,0;CDU;16051,0;0,0;0,04;0,43915115361156704;10813643;0,4016;0,0;#950B0B
2015;Beja;128754,0;74464,0;1232,0;1124,0;CDU;18592,0;1,0;0,25;0,42165680289544405;10813643;0,4016;0,0;#950B0B
2015;Braga;787983,0;474359,0;10746,0;6063,0;CDU;24623,0;1,0;0,05;0,39800858647965753;10813643;0,4016;0,0;#950B0B
2015;Bragança;147395,0;69392,0;1189,0;1409,0;CDU;2134,0;0,0;0,03;0,5292106245123648;10813643;0,4016;0,0;#950B0B
2015;Castelo Branco;180996,0;104212,0;2091,0;2166,0;CDU;6286,0;0,0;0,06;0,4242303697319278;10813643;0,4016;0,0;#950B0B
2015;Coimbra;390950,0;220198,0;5946,0;3500,0;CDU;15476,0;0,0;0,07;0,43676173423711473;10813643;0,4016;0,0;#950B0B
2015;Europa;78342,0;13791,0;105,0;1641,0;CDU;811,0;0,0;0,06;0,8239641571570805;10813643;0,4016;0,0;#950B0B
2015;Évora;141422,0;84762,0;1430,0;1070,0;CDU;18584,0;1,0;0,22;0,4006448784488976;10813643;0,4016;0,0;#950B0B
2015;Faro;370189,0;190481,0;4278,0;3038,0;CDU;16541,0;1,0;0,09;0,4854493245342244;10813643;0,4016;0,0;#950B0B
2015;Fora da Europa;164507,0;14759,0;80,0;1584,0;CDU;218,0;0,0;0,01;0,9102834529837636;10813643;0,4016;0,0;#950B0B
2015;Guarda;163456,0;85609,0;1737,0;2000,0;CDU;3380,0;0,0;0,04;0,4762566072826938;10813643;0,4016;0,0;#950B0B
2015;Leiria;422474,0;237189,0;6883,0;4679,0;CDU;12070,0;0,0;0,05;0,4385713677054683;10813643;0,4016;0,0;#950B0B
2015;Lisboa;1901233,0;1152081,0;22185,0;16867,0;CDU;113437,0;5,0;0,1;0,39403481845728533;10813643;0,4016;0,0;#950B0B
2015;Madeira;256146,0;125133,0;1028,0;3586,0;CDU;4467,0;0,0;0,04;0,5114778290506196;10813643;0,4016;0,0;#950B0B
2015;Portalegre;101179,0;59011,0;1134,0;889,0;CDU;7186,0;0,0;0,12;0,4167663250279208;10813643;0,4016;0,0;#950B0B
2015;Porto;1591407,0;959772,0;18926,0;13955,0;CDU;65597,0;3,0;0,07;0,3969034948319317;10813643;0,4016;0,0;#950B0B
2015;Santarém;393250,0;227544,0;5139,0;3948,0;CDU;21960,0;1,0;0,1;0,42137571519389705;10813643;0,4016;0,0;#950B0B
2015;Setúbal;725753,0;423689,0;7239,0;6145,0;CDU;79511,0;4,0;0,19;0,4162077180528362;10813643;0,4016;0,0;#950B0B
2015; Totais;9684922,0;5408092,0;112955,0;89024,0;CDU;445901,0;17,0;0,08;0,44159674182197856;10813643;0,4016;3,0;#950B0B
2015;Viana do Castelo;253095,0;128512,0;3225,0;2139,0;CDU;6722,0;0,0;0,05;0,4922380924158913;10813643;0,4016;0,0;#950B0B
2015;Vila Real;229963,0;110279,0;1932,0;1954,0;CDU;3262,0;0,0;0,03;0,5204489417862873;10813643;0,4016;0,0;#950B0B
2015;Viseu;371931,0;190714,0;4235,0;3590,0;CDU;6672,0;0,0;0,03;0,487232846952795;10813643;0,4016;0,0;#950B0B
2019;Açores;228946,0;83561,0;3926,0;1350,0;CDU;2045,0;0,0;0,02;0,635018738043032;10813643;0,4016;0,0;#950B0B
2019;Aveiro;645650,0;352093,0;10596,0;6243,0;CDU;10742,0;0,0;0,03;0,4546689382792535;10813643;0,4016;0,0;#950B0B
2019;Beja;122987,0;64268,0;1378,0;1083,0;CDU;14655,0;1,0;0,23;0,4774407051151748;10813643;0,4016;0,0;#950B0B
2019;Braga;778174,0;465674,0;14540,0;7960,0;CDU;18460,0;0,0;0,04;0,4015811373805858;10813643;0,4016;0,0;#950B0B
2019;Bragança;141557,0;63531,0;1305,0;1392,0;CDU;1350,0;0,0;0,02;0,5511984571586004;10813643;0,4016;0,0;#950B0B
2019;Castelo Branco;170075,0;93695,0;2250,0;2216,0;CDU;4451,0;0,0;0,05;0,4490959870645304;10813643;0,4016;0,0;#950B0B
2019;Coimbra;380004,0;203931,0;6910,0;3755,0;CDU;11402,0;0,0;0,06;0,4633451226829191;10813643;0,4016;0,0;#950B0B
2019;Europa;895509,0;108446,0;1665,0;27293,0;CDU;2713,0;0,0;0,03;0,8789001562240021;10813643;0,4016;0,0;#950B0B
2019;Évora;136694,0;74018,0;1691,0;1032,0;CDU;13980,0;1,0;0,19;0,45851317541369774;10813643;0,4016;0,0;#950B0B
2019;Faro;360169,0;165377,0;4717,0;2860,0;CDU;11719,0;0,0;0,07;0,5408349969042311;10813643;0,4016;0,0;#950B0B
2019;Fora da Europa;569128,0;49908,0;429,0;8664,0;CDU;515,0;0,0;0,01;0,9123079518140031;10813643;0,4016;0,0;#950B0B
2019;Guarda;151535,0;76649,0;2030,0;2041,0;CDU;2295,0;0,0;0,03;0,4941828620450721;10813643;0,4016;0,0;#950B0B
2019;Leiria;406906,0;218996,0;8000,0;4995,0;CDU;9434,0;0,0;0,04;0,4618019886656869;10813643;0,4016;0,0;#950B0B
2019;Lisboa;1917369,0;1099254,0;23683,0;15998,0;CDU;85660,0;4,0;0,08;0,42668625601018895;10813643;0,4016;0,0;#950B0B
2019;Madeira;257902,0;129920,0;688,0;2301,0;CDU;2703,0;0,0;0,02;0,49624275887740305;10813643;0,4016;0,0;#950B0B
2019;Portalegre;95223,0;51602,0;1206,0;996,0;CDU;5481,0;0,0;0,11;0,45809310775757955;10813643;0,4016;0,0;#950B0B
2019;Porto;1593888,0;934762,0;21225,0;15083,0;CDU;44944,0;2,0;0,05;0,41353344777048323;10813643;0,4016;0,0;#950B0B
2019;Santarém;380900,0;206907,0;6021,0;3997,0;CDU;15663,0;1,0;0,08;0,4567944342347073;10813643;0,4016;0,0;#950B0B
2019;Setúbal;736583,0;395099,0;8184,0;6031,0;CDU;62370,0;3,0;0,16;0,4636055950245933;10813643;0,4016;0,0;#950B0B
2019; Totais;10777258,0;5237484,0;131302,0;123573,0;CDU;332018,0;12,0;0,06;0,5140244392404821;10813643;0,4016;3,0;#950B0B
2019;Viana do Castelo;240917,0;121913,0;3617,0;2174,0;CDU;4841,0;0,0;0,04;0,49396265103749426;10813643;0,4016;0,0;#950B0B
2019;Vila Real;219081,0;100236,0;2246,0;2416,0;CDU;2513,0;0,0;0,03;0,5424705930683172;10813643;0,4016;0,0;#950B0B
2019;Viseu;348061,0;177644,0;4995,0;3693,0;CDU;4082,0;0,0;0,02;0,4896181991087769;10813643;0,4016;0,0;#950B0B
2022;Açores;229022,0;83737,0;2090,0;873,0;CDU;1249,0;0,0;0,01;0,634371370436028;10813643;0,4016;0,0;#950B0B
2022;Aveiro;642623,0;364875,0;4743,0;3425,0;CDU;6560,0;0,0;0,02;0,4322098648818981;10813643;0,4016;0,0;#950B0B
2022;Beja;120204,0;67520,0;763,0;634,0;CDU;12442,0;1,0;0,18;0,4382882433196899;10813643;0,4016;0,0;#950B0B
2022;Braga;776543,0;494529,0;6158,0;3846,0;CDU;13018,0;0,0;0,03;0,3631659805059088;10813643;0,4016;0,0;#950B0B
2022;Bragança;137572,0;65738,0;567,0;795,0;CDU;893,0;0,0;0,01;0,5221556712121652;10813643;0,4016;0,0;#950B0B
2022;Castelo Branco;166269,0;95738,0;1117,0;1126,0;CDU;2784,0;0,0;0,03;0,42419813675429574;10813643;0,4016;0,0;#950B0B
2022;Coimbra;374935,0;215103,0;3120,0;2329,0;CDU;7281,0;0,0;0,03;0,42629255737661187;10813643;0,4016;0,0;#950B0B
2022;Europa;926205,0;110182,0;711,0;33565,0;CDU;1409,0;0,0;0,01;0,8810392947565604;10813643;0,4016;0,0;#950B0B
2022;Évora;134828,0;78957,0;842,0;552,0;CDU;11494,0;0,0;0,15;0,4143872192719613;10813643;0,4016;0,0;#950B0B
2022;Faro;380371,0;194952,0;2598,0;1760,0;CDU;9385,0;0,0;0,05;0,48746881334276265;10813643;0,4016;0,0;#950B0B
2022;Fora da Europa;594324,0;64534,0;568,0;1907,0;CDU;903,0;0,0;0,01;0,8914161299223993;10813643;0,4016;0,0;#950B0B
2022;Guarda;146041,0;77246,0;782,0;936,0;CDU;1364,0;0,0;0,02;0,47106634438274175;10813643;0,4016;0,0;#950B0B
2022;Leiria;413063,0;235828,0;3801,0;2690,0;CDU;7340,0;0,0;0,03;0,42907498371919056;10813643;0,4016;0,0;#950B0B
2022;Lisboa;1919958,0;1181861,0;11918,0;8820,0;CDU;59899,0;2,0;0,05;0,3844339303255592;10813643;0,4016;0,0;#950B0B
2022;Madeira;254784,0;127120,0;781,0;2312,0;CDU;2582,0;0,0;0,02;0,5010675709620699;10813643;0,4016;0,0;#950B0B
2022;Portalegre;94374,0;53522,0;601,0;456,0;CDU;4058,0;0,0;0,08;0,4328734609108441;10813643;0,4016;0,0;#950B0B
2022;Porto;1589053,0;984837,0;10015,0;8122,0;CDU;32278,0;1,0;0,03;0,3802365308142648;10813643;0,4016;0,0;#950B0B
2022;Santarém;378006,0;218193,0;2773,0;2060,0;CDU;11855,0;0,0;0,05;0,4227790035078808;10813643;0,4016;0,0;#950B0B
2022;Setúbal;745594,0;433260,0;4415,0;3379,0;CDU;43553,0;2,0;0,1;0,4189062680225431;10813643;0,4016;0,0;#950B0B
2022; Totais;10813246,0;5564539,0;63103,0;83721,0;CDU;238920,0;6,0;0,04;0,4853960596105924;10813643;0,4016;3,0;#950B0B
2022;Viana do Castelo;236042,0;127040,0;1654,0;1156,0;CDU;3816,0;0,0;0,03;0,46179069826556296;10813643;0,4016;0,0;#950B0B
2022;Vila Real;213093,0;105308,0;943,0;1080,0;CDU;1775,0;0,0;0,02;0,5058120163496689;10813643;0,4016;0,0;#950B0B
2022;Viseu;340342,0;184459,0;2143,0;1898,0;CDU;2982,0;0,0;0,02;0,4580186988382275;10813643;0,4016;0,0;#950B0B
2024;Açores;230082,0;106277,0;2621,0;1056,0;CDU;1161,0;0,0;0,01;0,5380907676393634;10813643;0,4016;0,0;#950B0B
2024;Aveiro;642086,0;423734,0;7030,0;4528,0;CDU;5829,0;0,0;0,01;0,3400665954404862;10813643;0,4016;0,0;#950B0B
2024;Beja;119102,0;76994,0;1172,0;935,0;CDU;11570,0;0,0;0,15;0,35354570032409194;10813643;0,4016;0,0;#950B0B
2024;Braga;780164,0;556358,0;9590,0;5162,0;CDU;10130,0;0,0;0,02;0,28687045287913826;10813643;0,4016;0,0;#950B0B
2024;Bragança;134213,0;72664,0;892,0;966,0;CDU;774,0;0,0;0,01;0,45859193967797457;10813643;0,4016;0,0;#950B0B
2024;Castelo Branco;163578,0;108260,0;1530,0;1447,0;CDU;2373,0;0,0;0,02;0,3381750602159215;10813643;0,4016;0,0;#950B0B
2024;Coimbra;371769,0;242140,0;4797,0;2558,0;CDU;6819,0;0,0;0,03;0,34868157377296116;10813643;0,4016;0,0;#950B0B
2024;Europa;937311,0;238605,0;1381,0;94261,0;CDU;2363,0;0,0;0,01;0,7454366800346949;10813643;0,4016;0,0;#950B0B
2024;Évora;133400,0;89387,0;1252,0;791,0;CDU;9771,0;0,0;0,11;0,3299325337331334;10813643;0,4016;0,0;#950B0B
2024;Faro;381108,0;235351,0;3401,0;2650,0;CDU;7488,0;0,0;0,03;0,3824558917682127;10813643;0,4016;0,0;#950B0B
2024;Fora da Europa;609436,0;98360,0;487,0;31980,0;CDU;742,0;0,0;0,01;0,8386048740146628;10813643;0,4016;0,0;#950B0B
2024;Guarda;141065,0;85034,0;1163,0;1290,0;CDU;1331,0;0,0;0,02;0,39719987239924864;10813643;0,4016;0,0;#950B0B
2024;Leiria;412184,0;273579,0;5094,0;3507,0;CDU;6625,0;0,0;0,02;0,33626972420084233;10813643;0,4016;0,0;#950B0B
2024;Lisboa;1915287,0;1319561,0;15712,0;13568,0;CDU;49267,0;2,0;0,04;0,31103745809374783;10813643;0,4016;0,0;#950B0B
2024;Madeira;254502,0;149808,0;794,0;2703,0;CDU;2429,0;0,0;0,02;0,41136808355140625;10813643;0,4016;0,0;#950B0B
2024;Portalegre;93106,0;60668,0;925,0;614,0;CDU;3718,0;0,0;0,06;0,34839859944579304;10813643;0,4016;0,0;#950B0B
2024;Porto;1591760,0;1114945,0;14407,0;10964,0;CDU;26356,0;1,0;0,02;0,2995520681509775;10813643;0,4016;0,0;#950B0B
2024;Santarém;377261,0;251061,0;3868,0;2815,0;CDU;10346,0;0,0;0,04;0,3345164223177058;10813643;0,4016;0,0;#950B0B
2024;Setúbal;749090,0;502601,0;6253,0;4945,0;CDU;38848,0;1,0;0,08;0,329051248848603;10813643;0,4016;0,0;#950B0B
2024; Totais;10813643,0;6476952,0;89847,0;192396,0;CDU;205551,0;4,0;0,03;0,4010388543435362;10813643;0,4016;3,0;#950B0B
2024;Viana do Castelo;233491,0;142917,0;2682,0;1534,0;CDU;3106,0;0,0;0,02;0,3879121679208193;10813643;0,4016;0,0;#950B0B
2024;Vila Real;207989,0;117058,0;1494,0;1527,0;CDU;1600,0;0,0;0,01;0,43719138992927514;10813643;0,4016;0,0;#950B0B
2024;Viseu;335659,0;211590,0;3302,0;2595,0;CDU;2905,0;0,0;0,01;0,3696281047134145;10813643;0,4016;0,0;#950B0B
2019;Açores;228946,0;83561,0;3926,0;1350,0;CH;707,0;0,0;0,01;0,635018738043032;10813643;0,4016;0,0;#202056
2019;Aveiro;645650,0;352093,0;10596,0;6243,0;CH;2601,0;0,0;0,01;0,4546689382792535;10813643;0,4016;0,0;#202056
2019;Beja;122987,0;64268,0;1378,0;1083,0;CH;1313,0;0,0;0,02;0,4774407051151748;10813643;0,4016;0,0;#202056
2019;Braga;778174,0;465674,0;14540,0;7960,0;CH;3192,0;0,0;0,01;0,4015811373805858;10813643;0,4016;0,0;#202056
2019;Bragança;141557,0;63531,0;1305,0;1392,0;CH;531,0;0,0;0,01;0,5511984571586004;10813643;0,4016;0,0;#202056
2019;Castelo Branco;170075,0;93695,0;2250,0;2216,0;CH;1187,0;0,0;0,01;0,4490959870645304;10813643;0,4016;0,0;#202056
2019;Coimbra;380004,0;203931,0;6910,0;3755,0;CH;1844,0;0,0;0,01;0,4633451226829191;10813643;0,4016;0,0;#202056
2019;Europa;895509,0;108446,0;1665,0;27293,0;CH;833,0;0,0;0,01;0,8789001562240021;10813643;0,4016;0,0;#202056
2019;Évora;136694,0;74018,0;1691,0;1032,0;CH;1646,0;0,0;0,02;0,45851317541369774;10813643;0,4016;0,0;#202056
2019;Faro;360169,0;165377,0;4717,0;2860,0;CH;3513,0;0,0;0,02;0,5408349969042311;10813643;0,4016;0,0;#202056
2019;Fora da Europa;569128,0;49908,0;429,0;8664,0;CH;459,0;0,0;0,01;0,9123079518140031;10813643;0,4016;0,0;#202056
2019;Guarda;151535,0;76649,0;2030,0;2041,0;CH;1135,0;0,0;0,01;0,4941828620450721;10813643;0,4016;0,0;#202056
2019;Leiria;406906,0;218996,0;8000,0;4995,0;CH;3259,0;0,0;0,01;0,4618019886656869;10813643;0,4016;0,0;#202056
2019;Lisboa;1917369,0;1099254,0;23683,0;15998,0;CH;22028,0;1,0;0,02;0,42668625601018895;10813643;0,4016;0,0;#202056
2019;Madeira;257902,0;129920,0;688,0;2301,0;CH;912,0;0,0;0,01;0,49624275887740305;10813643;0,4016;0,0;#202056
2019;Portalegre;95223,0;51602,0;1206,0;996,0;CH;1407,0;0,0;0,03;0,45809310775757955;10813643;0,4016;0,0;#202056
2019;Porto;1593888,0;934762,0;21225,0;15083,0;CH;5704,0;0,0;0,01;0,41353344777048323;10813643;0,4016;0,0;#202056
2019;Santarém;380900,0;206907,0;6021,0;3997,0;CH;4211,0;0,0;0,02;0,4567944342347073;10813643;0,4016;0,0;#202056
2019;Setúbal;736583,0;395099,0;8184,0;6031,0;CH;7646,0;0,0;0,02;0,4636055950245933;10813643;0,4016;0,0;#202056
2019; Totais;10777258,0;5237484,0;131302,0;123573,0;CH;67502,0;1,0;0,01;0,5140244392404821;10813643;0,4016;19,0;#202056
2019;Viana do Castelo;240917,0;121913,0;3617,0;2174,0;CH;858,0;0,0;0,01;0,49396265103749426;10813643;0,4016;0,0;#202056
2019;Vila Real;219081,0;100236,0;2246,0;2416,0;CH;792,0;0,0;0,01;0,5424705930683172;10813643;0,4016;0,0;#202056
2019;Viseu;348061,0;177644,0;4995,0;3693,0;CH;1724,0;0,0;0,01;0,4896181991087769;10813643;0,4016;0,0;#202056
2022;Açores;229022,0;83737,0;2090,0;873,0;CH;4991,0;0,0;0,06;0,634371370436028;10813643;0,4016;0,0;#202056
2022;Aveiro;642623,0;364875,0;4743,0;3425,0;CH;20570,0;1,0;0,06;0,4322098648818981;10813643;0,4016;0,0;#202056
2022;Beja;120204,0;67520,0;763,0;634,0;CH;6932,0;0,0;0,1;0,4382882433196899;10813643;0,4016;0,0;#202056
2022;Braga;776543,0;494529,0;6158,0;3846,0;CH;28752,0;1,0;0,06;0,3631659805059088;10813643;0,4016;0,0;#202056
2022;Bragança;137572,0;65738,0;567,0;795,0;CH;5610,0;0,0;0,09;0,5221556712121652;10813643;0,4016;0,0;#202056
2022;Castelo Branco;166269,0;95738,0;1117,0;1126,0;CH;7959,0;0,0;0,08;0,42419813675429574;10813643;0,4016;0,0;#202056
2022;Coimbra;374935,0;215103,0;3120,0;2329,0;CH;13182,0;0,0;0,06;0,42629255737661187;10813643;0,4016;0,0;#202056
2022;Europa;926205,0;110182,0;711,0;33565,0;CH;7756,0;0,0;0,07;0,8810392947565604;10813643;0,4016;0,0;#202056
2022;Évora;134828,0;78957,0;842,0;552,0;CH;7221,0;0,0;0,09;0,4143872192719613;10813643;0,4016;0,0;#202056
2022;Faro;380371,0;194952,0;2598,0;1760,0;CH;24000,0;1,0;0,12;0,48746881334276265;10813643;0,4016;0,0;#202056
2022;Fora da Europa;594324,0;64534,0;568,0;1907,0;CH;6123,0;0,0;0,09;0,8914161299223993;10813643;0,4016;0,0;#202056
2022;Guarda;146041,0;77246,0;782,0;936,0;CH;6134,0;0,0;0,08;0,47106634438274175;10813643;0,4016;0,0;#202056
2022;Leiria;413063,0;235828,0;3801,0;2690,0;CH;18918,0;1,0;0,08;0,42907498371919056;10813643;0,4016;0,0;#202056
2022;Lisboa;1919958,0;1181861,0;11918,0;8820,0;CH;92001,0;4,0;0,08;0,3844339303255592;10813643;0,4016;0,0;#202056
2022;Madeira;254784,0;127120,0;781,0;2312,0;CH;7730,0;0,0;0,06;0,5010675709620699;10813643;0,4016;0,0;#202056
2022;Portalegre;94374,0;53522,0;601,0;456,0;CH;6138,0;0,0;0,11;0,4328734609108441;10813643;0,4016;0,0;#202056
2022;Porto;1589053,0;984837,0;10015,0;8122,0;CH;43004,0;2,0;0,04;0,3802365308142648;10813643;0,4016;0,0;#202056
2022;Santarém;378006,0;218193,0;2773,0;2060,0;CH;23813,0;1,0;0,11;0,4227790035078808;10813643;0,4016;0,0;#202056
2022;Setúbal;745594,0;433260,0;4415,0;3379,0;CH;39171,0;1,0;0,09;0,4189062680225431;10813643;0,4016;0,0;#202056
2022; Totais;10813246,0;5564539,0;63103,0;83721,0;CH;399659,0;12,0;0,07;0,4853960596105924;10813643;0,4016;19,0;#202056
2022;Viana do Castelo;236042,0;127040,0;1654,0;1156,0;CH;7702,0;0,0;0,06;0,46179069826556296;10813643;0,4016;0,0;#202056
2022;Vila Real;213093,0;105308,0;943,0;1080,0;CH;7569,0;0,0;0,07;0,5058120163496689;10813643;0,4016;0,0;#202056
2022;Viseu;340342,0;184459,0;2143,0;1898,0;CH;14383,0;0,0;0,08;0,4580186988382275;10813643;0,4016;0,0;#202056
2024;Açores;230082,0;106277,0;2621,0;1056,0;CH;16749,0;1,0;0,16;0,5380907676393634;10813643;0,4016;0,0;#202056
2024;Aveiro;642086,0;423734,0;7030,0;4528,0;CH;73122,0;3,0;0,17;0,3400665954404862;10813643;0,4016;0,0;#202056
2024;Beja;119102,0;76994,0;1172,0;935,0;CH;16595,0;1,0;0,22;0,35354570032409194;10813643;0,4016;0,0;#202056
2024;Braga;780164,0;556358,0;9590,0;5162,0;CH;93859,0;4,0;0,17;0,28687045287913826;10813643;0,4016;0,0;#202056
2024;Bragança;134213,0;72664,0;892,0;966,0;CH;13220,0;0,0;0,18;0,45859193967797457;10813643;0,4016;0,0;#202056
2024;Castelo Branco;163578,0;108260,0;1530,0;1447,0;CH;21141,0;1,0;0,2;0,3381750602159215;10813643;0,4016;0,0;#202056
2024;Coimbra;371769,0;242140,0;4797,0;2558,0;CH;37428,0;2,0;0,15;0,34868157377296116;10813643;0,4016;0,0;#202056
2024;Europa;937311,0;238605,0;1381,0;94261,0;CH;42975,0;1,0;0,18;0,7454366800346949;10813643;0,4016;0,0;#202056
2024;Évora;133400,0;89387,0;1252,0;791,0;CH;17850,0;1,0;0,2;0,3299325337331334;10813643;0,4016;0,0;#202056
2024;Faro;381108,0;235351,0;3401,0;2650,0;CH;64081,0;3,0;0,27;0,3824558917682127;10813643;0,4016;0,0;#202056
2024;Fora da Europa;609436,0;98360,0;487,0;31980,0;CH;17862,0;1,0;0,18;0,8386048740146628;10813643;0,4016;0,0;#202056
2024;Guarda;141065,0;85034,0;1163,0;1290,0;CH;15837,0;1,0;0,19;0,39719987239924864;10813643;0,4016;0,0;#202056
2024;Leiria;412184,0;273579,0;5094,0;3507,0;CH;53820,0;2,0;0,2;0,33626972420084233;10813643;0,4016;0,0;#202056
2024;Lisboa;1915287,0;1319561,0;15712,0;13568,0;CH;224642,0;9,0;0,17;0,31103745809374783;10813643;0,4016;0,0;#202056
2024;Madeira;254502,0;149808,0;794,0;2703,0;CH;26304,0;1,0;0,18;0,41136808355140625;10813643;0,4016;0,0;#202056
2024;Portalegre;93106,0;60668,0;925,0;614,0;CH;14810,0;1,0;0,24;0,34839859944579304;10813643;0,4016;0,0;#202056
2024;Porto;1591760,0;1114945,0;14407,0;10964,0;CH;170936,0;7,0;0,15;0,2995520681509775;10813643;0,4016;0,0;#202056
2024;Santarém;377261,0;251061,0;3868,0;2815,0;CH;58588,0;3,0;0,23;0,3345164223177058;10813643;0,4016;0,0;#202056
2024;Setúbal;749090,0;502601,0;6253,0;4945,0;CH;102120,0;4,0;0,2;0,329051248848603;10813643;0,4016;0,0;#202056
2024; Totais;10813643,0;6476952,0;89847,0;192396,0;CH;1169781,0;50,0;0,18;0,4010388543435362;10813643;0,4016;19,0;#202056
2024;Viana do Castelo;233491,0;142917,0;2682,0;1534,0;CH;26639,0;1,0;0,19;0,3879121679208193;10813643;0,4016;0,0;#202056
2024;Vila Real;207989,0;117058,0;1494,0;1527,0;CH;20038,0;1,0;0,17;0,43719138992927514;10813643;0,4016;0,0;#202056
2024;Viseu;335659,0;211590,0;3302,0;2595,0;CH;41165,0;2,0;0,19;0,3696281047134145;10813643;0,4016;0,0;#202056
1980;Bragança;128428,0;102843,0;619,0;2587,0;Outros;3488,0;0,0;0,03;0,1992166817204971;10813643;0,4016;0,0;#ebedf0
1983;Leiria;308231,0;238369,0;1816,0;5427,0;Outros;4494,0;0,0;0,02;0,22665468431144176;10813643;0,4016;0,0;#ebedf0
2019;Setúbal;736583,0;395099,0;8184,0;6031,0;Outros;14858,0;0,0;0,04;0,4636055950245933;10813643;0,4016;0,0;#ebedf0
